Compte au 28/02/2023 : 8300.00 EUR
JPY/EUR : 0.482
USD/EUR : 1.445
Date;Montant;Devise;Categorie
14/07/2022;-714.38;JPY;Enfants
06/11/2022;-168.26;USD;Sante
10/11/2022;-310.65;EUR;Sante
14/10/2022;-256.65;EUR;Loisir
08/01/2023;-555.84;USD;Transport
29/12/2022;-16.27;JPY;Habitation
29/07/2022;-680.71;USD;Loisir
09/08/2022;-501.26;EUR;Alimentation
24/09/2022;1641.74;USD;Aide
07/09/2022;-644.88;JPY;Loisir
22/01/2022;-471.51;USD;Enfants
14/01/2023;-309.97;USD;Loisir
30/10/2022;-190.45;JPY;Communication
31/01/2022;-744.62;EUR;Transport
19/03/2022;-46.31;EUR;Loisir
01/11/2022;-946.71;EUR;Assurance
04/04/2022;-31.83;JPY;Loisir
14/01/2022;-237.94;JPY;Transport
02/04/2022;-9.81;JPY;Sante
06/07/2022;-480.83;EUR;Enfants
23/12/2022;-594.06;JPY;Communication
02/01/2022;-173.50;EUR;Loisir
06/02/2023;-175.34;USD;Loisir
17/10/2022;-418.14;USD;Enfants
14/12/2022;-964.08;JPY;Assurance
15/03/2022;-50.46;JPY;Assurance
15/04/2022;-946.43;USD;Habitation
20/09/2022;-315.22;EUR;Assurance
24/12/2022;-30.37;USD;Loisir
20/01/2022;-471.73;JPY;Assurance
13/01/2022;-32.96;EUR;Transport
07/01/2023;-841.31;JPY;Alimentation
01/02/2023;-265.44;EUR;Alimentation
08/01/2022;-801.30;JPY;Alimentation
07/06/2022;-175.09;USD;Alimentation
01/12/2022;-372.27;USD;Habitation
21/10/2022;-247.92;JPY;Sante
01/04/2022;-762.48;EUR;Loisir
25/11/2022;-587.37;EUR;Assurance
05/09/2022;-804.80;USD;Transport
12/04/2022;-569.16;JPY;Loisir
23/12/2022;-577.04;EUR;Habitation
05/08/2022;-239.42;EUR;Habitation
21/10/2022;-357.10;JPY;Assurance
17/04/2022;-711.76;JPY;Enfants
26/11/2022;61.03;USD;Salaire
20/02/2023;-821.77;USD;Sante
26/02/2022;-473.58;JPY;Loisir
24/09/2022;-606.91;USD;Sante
18/08/2022;-533.31;USD;Communication
09/04/2022;-2.98;USD;Communication
10/08/2022;-819.09;EUR;Transport
20/12/2022;-46.80;JPY;Habitation
18/10/2022;-892.35;JPY;Sante
07/04/2022;-689.90;USD;Habitation
27/09/2022;-290.24;EUR;Alimentation
18/04/2022;-501.73;JPY;Alimentation
19/02/2023;-196.34;JPY;Transport
12/05/2022;-454.37;USD;Enfants
05/09/2022;-645.95;JPY;Enfants
01/10/2022;-855.80;EUR;Transport
16/08/2022;-446.45;JPY;Communication
11/04/2022;-542.94;EUR;Enfants
25/05/2022;-81.50;JPY;Enfants
28/07/2022;-122.26;USD;Enfants
20/11/2022;2954.85;JPY;Aide
01/01/2022;-514.39;USD;Assurance
17/06/2022;-496.91;USD;Loisir
17/08/2022;-235.81;EUR;Assurance
19/11/2022;-436.94;USD;Habitation
02/08/2022;-752.06;JPY;Alimentation
12/08/2022;-512.80;EUR;Sante
15/04/2022;-749.11;JPY;Alimentation
30/10/2022;-61.85;EUR;Alimentation
21/12/2022;-456.81;JPY;Communication
21/04/2022;-892.49;USD;Sante
22/05/2022;-756.38;JPY;Loisir
15/04/2022;5989.37;USD;Aide
06/01/2023;-359.27;EUR;Alimentation
30/11/2022;5300.08;EUR;Primes
24/10/2022;-365.94;USD;Alimentation
24/01/2022;-30.33;EUR;Assurance
25/09/2022;-110.56;USD;Transport
26/07/2022;-783.97;USD;Loisir
23/02/2022;-693.62;JPY;Enfants
24/07/2022;-265.67;USD;Habitation
03/11/2022;-760.74;JPY;Enfants
10/02/2023;-313.60;JPY;Assurance
02/04/2022;-305.76;USD;Alimentation
21/11/2022;-698.83;JPY;Transport
08/01/2022;-17.02;JPY;Sante
08/01/2022;-687.63;USD;Loisir
25/11/2022;-364.16;USD;Habitation
03/01/2023;-257.72;JPY;Assurance
17/03/2022;-827.28;USD;Transport
09/12/2022;3062.86;USD;Aide
26/11/2022;-375.35;USD;Loisir
27/10/2022;-797.58;USD;Transport
30/04/2022;-744.40;JPY;Transport
23/12/2022;-648.42;JPY;Communication
06/08/2022;-853.66;EUR;Sante
20/03/2022;-486.27;JPY;Sante
24/10/2022;-114.12;EUR;Alimentation
22/06/2022;9782.67;USD;Aide
05/02/2022;-813.20;USD;Sante
01/07/2022;-45.81;EUR;Loisir
14/03/2022;-569.02;EUR;Communication
26/01/2023;-365.62;JPY;Enfants
07/04/2022;-129.62;JPY;Communication
14/03/2022;-469.78;USD;Transport
01/01/2023;-135.75;USD;Habitation
22/10/2022;-290.92;USD;Assurance
01/03/2022;-219.27;USD;Sante
01/03/2022;-93.34;JPY;Communication
21/01/2022;727.64;JPY;Salaire
02/02/2023;-855.90;JPY;Enfants
07/02/2023;-386.22;JPY;Communication
17/01/2022;-168.14;EUR;Assurance
27/09/2022;-835.15;JPY;Assurance
06/01/2022;6738.89;USD;Salaire
03/02/2022;-793.75;EUR;Transport
01/12/2022;-458.29;EUR;Alimentation
21/12/2022;-301.09;JPY;Habitation
12/11/2022;2907.49;JPY;Salaire
10/02/2023;-792.01;JPY;Enfants
31/03/2022;-135.55;JPY;Loisir
28/04/2022;-320.52;JPY;Loisir
14/03/2022;-317.39;USD;Assurance
30/08/2022;-979.86;EUR;Transport
25/05/2022;951.39;EUR;Salaire
28/10/2022;-762.42;EUR;Communication
30/04/2022;-105.76;EUR;Alimentation
06/10/2022;-743.87;JPY;Communication
10/08/2022;-349.57;USD;Transport
03/07/2022;-715.04;JPY;Enfants
19/02/2023;6094.03;USD;Cadeau
19/02/2022;8281.60;USD;Salaire
05/08/2022;-19.28;USD;Habitation
29/01/2022;171.95;USD;Primes
15/12/2022;-24.45;USD;Assurance
20/02/2023;-600.39;JPY;Transport
04/01/2022;-776.69;USD;Habitation
10/10/2022;-751.05;USD;Alimentation
16/12/2022;-87.84;JPY;Habitation
02/08/2022;-940.92;JPY;Sante
26/06/2022;-155.11;USD;Loisir
08/02/2023;-958.04;USD;Transport
04/08/2022;8924.65;EUR;Salaire
06/11/2022;-569.21;JPY;Alimentation
12/05/2022;-516.61;USD;Loisir
08/11/2022;-80.04;JPY;Alimentation
24/01/2022;7811.31;USD;Primes
21/12/2022;-312.42;EUR;Communication
27/10/2022;-356.78;EUR;Alimentation
30/01/2023;-759.33;JPY;Enfants
28/01/2023;-160.58;JPY;Alimentation
13/01/2023;-621.50;EUR;Transport
06/01/2023;-972.97;EUR;Sante
03/11/2022;3586.23;USD;Cadeau
29/06/2022;-256.53;EUR;Sante
04/02/2023;-379.19;USD;Sante
16/02/2023;3652.39;EUR;Cadeau
08/01/2023;631.28;USD;Aide
07/04/2022;-84.48;EUR;Loisir
08/11/2022;-69.62;JPY;Alimentation
03/09/2022;-95.46;JPY;Enfants
14/10/2022;-930.98;EUR;Communication
08/08/2022;-122.75;JPY;Transport
07/08/2022;-796.72;EUR;Sante
08/10/2022;-935.70;USD;Sante
24/05/2022;-208.56;EUR;Enfants
06/01/2023;-681.79;USD;Sante
08/01/2023;-521.92;USD;Transport
06/02/2023;-843.28;JPY;Assurance
14/02/2022;3264.77;JPY;Cadeau
31/01/2023;-779.04;EUR;Alimentation
30/09/2022;-750.33;USD;Alimentation
19/07/2022;-923.75;USD;Habitation
18/12/2022;-724.51;EUR;Alimentation
02/01/2022;-424.19;JPY;Loisir
12/12/2022;-53.62;USD;Sante
09/01/2022;-501.18;EUR;Communication
16/02/2022;-445.34;USD;Alimentation
01/03/2022;-98.62;USD;Assurance
18/01/2022;-409.55;EUR;Sante
09/06/2022;-9.61;JPY;Sante
08/08/2022;-804.90;EUR;Assurance
07/09/2022;-338.22;JPY;Transport
11/02/2023;-800.33;JPY;Enfants
16/06/2022;-388.90;EUR;Transport
12/01/2023;-81.16;JPY;Transport
25/06/2022;-890.21;JPY;Sante
05/01/2022;-800.29;JPY;Sante
08/05/2022;-378.35;USD;Communication
02/12/2022;-171.36;JPY;Habitation
11/04/2022;-575.73;EUR;Alimentation
18/02/2023;-779.56;USD;Loisir
05/07/2022;-812.97;JPY;Assurance
23/10/2022;-363.96;USD;Alimentation
15/03/2022;-116.56;USD;Communication
10/01/2022;-43.60;USD;Loisir
02/11/2022;-101.55;EUR;Communication
18/12/2022;-574.45;JPY;Habitation
06/04/2022;-426.04;USD;Loisir
25/07/2022;-668.31;USD;Sante
03/07/2022;-661.81;JPY;Transport
21/02/2022;-159.53;JPY;Assurance
31/01/2023;-113.21;EUR;Habitation
24/05/2022;-488.47;EUR;Loisir
26/02/2022;-443.90;JPY;Enfants
09/11/2022;-572.34;EUR;Communication
28/05/2022;-658.04;EUR;Assurance
31/01/2022;-202.86;JPY;Enfants
13/10/2022;-762.34;JPY;Alimentation
18/02/2022;-299.24;JPY;Communication
03/01/2022;-480.53;EUR;Loisir
20/02/2023;-892.02;EUR;Transport
18/08/2022;8839.53;EUR;Aide
02/05/2022;-909.08;EUR;Communication
28/02/2022;-526.44;EUR;Communication
05/06/2022;-501.00;JPY;Sante
08/07/2022;6733.91;JPY;Salaire
30/12/2022;-443.10;JPY;Habitation
16/03/2022;-97.34;JPY;Assurance
30/11/2022;-555.69;USD;Enfants
28/03/2022;-51.17;EUR;Loisir
19/07/2022;-157.88;JPY;Habitation
26/07/2022;-206.01;USD;Transport
01/01/2023;-205.94;EUR;Enfants
20/12/2022;-911.65;USD;Communication
19/01/2022;-852.18;USD;Sante
07/12/2022;-951.88;JPY;Sante
16/06/2022;-367.32;USD;Habitation
25/10/2022;-734.53;USD;Enfants
10/02/2023;-448.33;USD;Communication
06/09/2022;-400.57;JPY;Transport
04/05/2022;-449.08;JPY;Enfants
18/09/2022;-794.69;EUR;Enfants
15/08/2022;-301.46;EUR;Communication
01/08/2022;-654.56;USD;Habitation
18/02/2022;-551.77;JPY;Assurance
05/09/2022;-508.08;JPY;Loisir
23/06/2022;-218.33;USD;Loisir
01/02/2023;-599.68;JPY;Transport
18/01/2023;-420.62;USD;Habitation
07/10/2022;-212.26;JPY;Sante
27/01/2023;-884.51;EUR;Habitation
06/11/2022;-633.89;JPY;Communication
19/02/2022;-937.56;EUR;Habitation
16/05/2022;-749.25;EUR;Loisir
15/01/2023;-938.96;EUR;Loisir
17/10/2022;-62.75;EUR;Assurance
09/06/2022;-744.48;USD;Sante
10/08/2022;-200.91;JPY;Loisir
13/05/2022;-813.02;EUR;Sante
13/02/2023;-268.81;JPY;Alimentation
20/01/2023;-195.51;USD;Transport
02/01/2022;-639.06;JPY;Enfants
11/10/2022;-564.50;JPY;Enfants
05/06/2022;-534.16;JPY;Sante
22/02/2022;-835.48;JPY;Sante
11/02/2022;-742.40;JPY;Assurance
27/06/2022;-274.40;JPY;Transport
20/03/2022;-108.07;EUR;Habitation
07/01/2023;-426.72;EUR;Enfants
10/11/2022;-994.95;EUR;Alimentation
06/07/2022;5583.64;EUR;Salaire
06/02/2022;-319.94;EUR;Communication
19/04/2022;-891.56;JPY;Alimentation
19/06/2022;6172.01;USD;Salaire
21/04/2022;-484.14;EUR;Loisir
18/10/2022;-766.86;EUR;Sante
13/02/2022;-420.75;USD;Assurance
27/12/2022;-958.49;JPY;Habitation
28/12/2022;-890.08;USD;Assurance
01/01/2022;5413.70;EUR;Cadeau
26/02/2022;-459.83;EUR;Assurance
06/02/2023;-480.68;EUR;Enfants
14/05/2022;-202.20;JPY;Communication
16/12/2022;-252.78;JPY;Habitation
06/07/2022;-701.17;JPY;Communication
06/06/2022;-5.27;EUR;Transport
07/03/2022;-733.07;EUR;Enfants
26/09/2022;-253.28;JPY;Loisir
10/06/2022;-889.78;EUR;Enfants
04/10/2022;-63.57;JPY;Transport
08/11/2022;-564.45;USD;Habitation
01/07/2022;-647.87;USD;Communication
04/02/2023;-326.30;JPY;Habitation
02/09/2022;-884.97;EUR;Habitation
02/09/2022;5215.03;JPY;Aide
21/08/2022;-619.43;JPY;Loisir
10/05/2022;-68.93;JPY;Loisir
04/09/2022;-372.68;USD;Communication
19/02/2023;-607.13;EUR;Enfants
26/01/2022;-103.61;USD;Loisir
21/11/2022;-9.02;EUR;Transport
05/04/2022;-781.49;EUR;Alimentation
06/12/2022;-698.38;USD;Assurance
06/01/2023;-489.94;USD;Loisir
31/03/2022;-278.57;USD;Loisir
12/02/2023;3645.06;JPY;Cadeau
09/07/2022;-177.26;JPY;Sante
07/05/2022;-782.86;USD;Communication
04/12/2022;-288.95;USD;Assurance
05/05/2022;-170.51;EUR;Enfants
26/08/2022;-475.18;EUR;Alimentation
28/07/2022;-555.83;EUR;Sante
26/12/2022;-853.89;EUR;Transport
23/09/2022;-908.44;JPY;Alimentation
14/02/2022;-10.64;EUR;Assurance
21/01/2023;-680.29;USD;Communication
03/12/2022;-114.42;EUR;Transport
12/02/2023;-929.43;JPY;Assurance
07/11/2022;-690.06;EUR;Alimentation
03/02/2023;-44.60;EUR;Enfants
12/06/2022;-219.58;EUR;Alimentation
21/08/2022;-466.27;EUR;Enfants
08/12/2022;-92.55;USD;Habitation
08/11/2022;-755.32;JPY;Transport
22/10/2022;-168.39;JPY;Habitation
23/06/2022;9239.33;JPY;Primes
02/01/2023;-448.06;USD;Communication
03/09/2022;-884.72;JPY;Enfants
02/08/2022;-658.72;JPY;Sante
30/09/2022;-149.31;USD;Transport
26/03/2022;-92.86;JPY;Habitation
03/04/2022;-245.79;USD;Loisir
22/09/2022;-518.06;USD;Sante
05/06/2022;-463.27;JPY;Sante
26/12/2022;-762.72;EUR;Enfants
21/01/2022;-180.40;USD;Alimentation
22/04/2022;-563.43;USD;Alimentation
25/11/2022;-510.56;JPY;Transport
23/05/2022;-291.21;JPY;Enfants
19/02/2023;-11.37;USD;Habitation
21/03/2022;-157.95;JPY;Loisir
02/07/2022;-994.59;EUR;Assurance
17/01/2022;-666.95;USD;Enfants
31/01/2022;-880.68;USD;Transport
26/12/2022;4924.43;JPY;Aide
27/08/2022;-900.45;EUR;Assurance
17/01/2022;-604.55;JPY;Assurance
15/02/2022;-652.41;USD;Transport
27/11/2022;-356.51;JPY;Alimentation
09/10/2022;-771.68;EUR;Alimentation
17/02/2022;-382.67;EUR;Enfants
18/10/2022;-422.42;USD;Transport
13/08/2022;-728.27;EUR;Transport
01/07/2022;-782.61;USD;Habitation
24/06/2022;-393.60;USD;Communication
30/07/2022;-518.61;JPY;Sante
30/11/2022;-847.79;EUR;Alimentation
01/10/2022;-303.48;EUR;Communication
14/10/2022;-135.37;EUR;Alimentation
28/01/2022;-110.83;USD;Enfants
07/01/2023;-137.88;USD;Sante
28/10/2022;-32.27;JPY;Habitation
17/03/2022;-699.55;EUR;Loisir
15/10/2022;-540.61;EUR;Enfants
25/02/2022;-681.19;EUR;Transport
29/04/2022;2398.59;EUR;Aide
14/06/2022;-876.33;JPY;Enfants
04/10/2022;-475.61;JPY;Habitation
17/09/2022;-579.76;USD;Habitation
16/02/2023;-997.72;JPY;Habitation
07/08/2022;-971.11;JPY;Transport
30/03/2022;-64.94;EUR;Sante
20/07/2022;-792.97;EUR;Communication
07/05/2022;-785.21;USD;Assurance
31/03/2022;-788.69;USD;Assurance
19/08/2022;2454.20;EUR;Salaire
30/04/2022;2790.99;USD;Cadeau
26/06/2022;-15.53;USD;Transport
07/09/2022;-353.94;EUR;Habitation
12/12/2022;-275.33;JPY;Transport
26/03/2022;6611.37;EUR;Salaire
03/11/2022;-555.27;JPY;Transport
07/02/2023;-734.88;EUR;Communication
26/03/2022;-298.98;USD;Alimentation
01/05/2022;1316.03;JPY;Cadeau
25/12/2022;-517.48;JPY;Communication
26/04/2022;-424.03;EUR;Alimentation
18/09/2022;-264.97;USD;Habitation
28/12/2022;-107.89;EUR;Sante
26/12/2022;-233.41;JPY;Enfants
10/08/2022;-923.79;JPY;Transport
30/01/2022;-680.15;EUR;Assurance
02/04/2022;-766.16;EUR;Loisir
15/08/2022;-725.78;EUR;Enfants
26/01/2023;-848.13;USD;Transport
17/03/2022;-815.04;USD;Enfants
19/09/2022;-760.29;JPY;Sante
28/05/2022;-691.18;JPY;Sante
29/01/2023;-163.91;USD;Transport
13/02/2022;-806.95;EUR;Enfants
27/02/2022;-168.86;EUR;Habitation
12/10/2022;-274.75;USD;Loisir
17/04/2022;-162.34;EUR;Habitation
10/07/2022;-793.87;JPY;Habitation
21/12/2022;-40.66;USD;Alimentation
18/11/2022;-336.85;USD;Habitation
05/06/2022;-742.94;JPY;Transport
11/07/2022;-753.63;USD;Transport
02/02/2022;-257.74;USD;Assurance
22/11/2022;-909.78;JPY;Communication
09/05/2022;-969.07;USD;Communication
10/02/2022;-503.82;JPY;Sante
25/05/2022;-939.93;JPY;Loisir
02/08/2022;-493.05;JPY;Communication
21/10/2022;-454.54;USD;Enfants
05/09/2022;-552.22;JPY;Communication
26/12/2022;-525.34;JPY;Communication
18/06/2022;-354.86;EUR;Habitation
02/02/2023;-805.52;JPY;Enfants
27/02/2022;-553.81;EUR;Enfants
01/05/2022;9797.69;EUR;Aide
22/12/2022;-388.45;USD;Sante
15/08/2022;-762.65;EUR;Assurance
08/12/2022;-159.68;EUR;Sante
08/03/2022;-411.57;EUR;Communication
10/01/2023;-510.24;JPY;Transport
17/01/2022;-236.67;JPY;Habitation
03/01/2023;-311.78;USD;Loisir
07/01/2022;-774.35;JPY;Communication
22/03/2022;-480.53;EUR;Transport
12/02/2023;-468.45;JPY;Loisir
01/01/2023;-703.24;USD;Assurance
24/05/2022;-633.16;EUR;Transport
09/05/2022;-843.57;USD;Enfants
01/08/2022;-634.18;JPY;Communication
09/06/2022;-736.38;JPY;Loisir
24/06/2022;-506.67;USD;Communication
27/08/2022;-379.89;JPY;Assurance
17/03/2022;-691.64;USD;Habitation
09/06/2022;-472.12;EUR;Communication
26/05/2022;-856.75;EUR;Communication
24/05/2022;-596.04;EUR;Sante
01/03/2022;-4.01;USD;Enfants
15/12/2022;-135.42;JPY;Transport
22/01/2023;-49.58;JPY;Sante
07/12/2022;-19.61;EUR;Alimentation
15/01/2023;-425.25;EUR;Assurance
23/08/2022;-280.02;JPY;Transport
11/02/2023;-122.84;USD;Communication
15/03/2022;-205.52;JPY;Communication
14/04/2022;-740.70;EUR;Alimentation
05/05/2022;-171.01;JPY;Alimentation
16/05/2022;-430.73;EUR;Loisir
26/10/2022;-846.51;USD;Assurance
21/08/2022;-211.83;USD;Communication
02/12/2022;-700.04;EUR;Transport
12/09/2022;-165.47;USD;Sante
13/03/2022;-415.52;EUR;Enfants
12/06/2022;-545.50;JPY;Assurance
15/08/2022;-951.37;EUR;Alimentation
18/05/2022;-702.40;JPY;Alimentation
15/01/2022;-382.67;USD;Communication
07/09/2022;-44.48;USD;Habitation
08/03/2022;-885.95;JPY;Alimentation
06/05/2022;-767.35;JPY;Sante
06/01/2022;-360.07;USD;Loisir
22/12/2022;4974.82;EUR;Cadeau
14/01/2023;2710.42;USD;Aide
25/11/2022;-989.96;USD;Transport
25/05/2022;1608.92;EUR;Salaire
02/10/2022;-189.54;EUR;Enfants
23/08/2022;-959.83;USD;Assurance
09/10/2022;-19.00;EUR;Habitation
12/02/2022;-10.59;USD;Enfants
05/01/2023;-437.66;USD;Alimentation
10/05/2022;-279.29;USD;Communication
21/12/2022;-254.95;EUR;Assurance
04/10/2022;-392.22;EUR;Enfants
31/01/2023;-835.81;USD;Loisir
17/11/2022;-757.13;JPY;Enfants
20/05/2022;-701.31;USD;Transport
03/04/2022;-719.55;EUR;Transport
29/04/2022;-561.05;JPY;Loisir
25/06/2022;-883.56;EUR;Transport
23/10/2022;-774.27;USD;Transport
23/01/2022;9533.03;EUR;Primes
19/08/2022;-440.50;USD;Enfants
04/03/2022;-901.88;JPY;Communication
29/01/2023;-370.50;JPY;Assurance
12/06/2022;-959.39;EUR;Assurance
04/01/2023;4859.18;USD;Cadeau
22/08/2022;-43.71;EUR;Sante
22/04/2022;-436.32;EUR;Communication
17/12/2022;-943.62;EUR;Habitation
04/08/2022;-120.67;USD;Transport
22/05/2022;8293.69;JPY;Salaire
09/02/2022;-647.35;USD;Enfants
29/01/2022;-968.61;JPY;Habitation
14/02/2022;-869.53;EUR;Transport
31/07/2022;-94.43;USD;Habitation
05/07/2022;-844.10;USD;Enfants
15/11/2022;-834.51;EUR;Assurance
01/11/2022;-376.91;JPY;Assurance
16/09/2022;-86.53;USD;Habitation
30/12/2022;-209.87;USD;Enfants
28/09/2022;8253.29;EUR;Primes
13/04/2022;-439.57;JPY;Enfants
14/04/2022;-70.73;USD;Sante
08/04/2022;-803.04;JPY;Assurance
31/10/2022;-10.51;USD;Loisir
25/06/2022;-647.05;JPY;Communication
09/04/2022;-402.68;JPY;Enfants
27/01/2023;-514.58;USD;Sante
02/05/2022;-444.43;JPY;Assurance
17/08/2022;5673.40;EUR;Primes
30/01/2022;4073.88;USD;Primes
23/09/2022;-482.12;EUR;Transport
06/09/2022;-754.86;USD;Sante
19/12/2022;-336.50;JPY;Habitation
27/10/2022;-151.71;EUR;Sante
29/04/2022;-20.92;USD;Loisir
22/12/2022;-630.40;EUR;Communication
11/12/2022;-887.85;EUR;Communication
10/07/2022;-331.88;EUR;Sante
12/08/2022;586.28;USD;Salaire
30/03/2022;-882.65;USD;Sante
18/01/2023;-92.67;EUR;Enfants
15/09/2022;216.03;JPY;Primes
07/02/2023;-690.91;JPY;Alimentation
04/02/2023;-290.55;EUR;Communication
11/06/2022;-843.70;JPY;Communication
05/04/2022;-471.70;USD;Alimentation
09/02/2023;-296.05;USD;Transport
03/11/2022;-797.81;EUR;Communication
01/07/2022;-342.18;USD;Transport
19/12/2022;2661.56;USD;Salaire
20/01/2023;-766.23;JPY;Enfants
01/02/2022;-244.59;USD;Communication
02/03/2022;-610.45;JPY;Transport
07/10/2022;-103.66;USD;Habitation
09/03/2022;-71.97;USD;Alimentation
19/01/2022;-258.46;USD;Communication
04/02/2023;-5.60;USD;Assurance
27/03/2022;-534.55;JPY;Communication
24/07/2022;-229.25;JPY;Enfants
10/12/2022;-448.56;EUR;Alimentation
06/11/2022;-833.39;JPY;Enfants
21/12/2022;2372.61;JPY;Primes
07/12/2022;-697.05;JPY;Alimentation
28/02/2022;-244.04;JPY;Enfants
27/02/2022;3072.73;JPY;Aide
23/01/2023;-358.24;JPY;Habitation
06/09/2022;-989.41;USD;Transport
22/02/2022;-185.47;USD;Assurance
08/02/2023;-854.52;EUR;Habitation
27/11/2022;-246.93;JPY;Alimentation
31/08/2022;-513.56;USD;Alimentation
01/07/2022;-914.54;USD;Assurance
25/07/2022;-541.71;JPY;Alimentation
11/12/2022;-256.36;USD;Transport
02/02/2023;-653.83;JPY;Loisir
28/04/2022;-52.48;EUR;Habitation
13/10/2022;6742.79;USD;Primes
04/02/2022;-553.30;EUR;Loisir
30/03/2022;-650.58;USD;Assurance
27/06/2022;-910.92;EUR;Communication
12/08/2022;-587.62;USD;Transport
22/01/2023;-561.42;EUR;Alimentation
09/06/2022;-709.50;JPY;Alimentation
07/12/2022;-886.18;USD;Transport
25/04/2022;-934.96;USD;Alimentation
07/05/2022;-62.72;EUR;Alimentation
04/06/2022;-916.18;JPY;Alimentation
10/02/2022;-288.79;EUR;Transport
06/08/2022;3182.87;EUR;Aide
29/07/2022;8581.35;USD;Primes
14/08/2022;-499.51;JPY;Sante
08/09/2022;-125.53;USD;Assurance
27/12/2022;5487.62;EUR;Primes
14/07/2022;-15.29;JPY;Communication
09/08/2022;-604.53;EUR;Transport
03/02/2023;-714.21;EUR;Alimentation
05/07/2022;4880.24;USD;Primes
29/12/2022;-57.36;EUR;Communication
09/02/2023;-907.02;USD;Transport
09/02/2023;-145.68;JPY;Assurance
22/07/2022;-93.87;EUR;Transport
25/01/2023;-371.34;USD;Enfants
05/01/2023;-17.86;EUR;Assurance
07/06/2022;-117.69;USD;Sante
20/06/2022;-712.45;EUR;Habitation
17/09/2022;-243.33;JPY;Transport
04/12/2022;-2.61;EUR;Habitation
27/05/2022;-485.13;EUR;Assurance
28/07/2022;-563.28;USD;Alimentation
02/02/2023;6182.17;USD;Cadeau
22/12/2022;-715.65;EUR;Transport
19/11/2022;-918.74;EUR;Alimentation
16/10/2022;-582.19;EUR;Loisir
04/01/2023;-793.77;USD;Communication
07/01/2023;-8.19;USD;Transport
19/12/2022;-203.67;EUR;Enfants
03/01/2022;-852.37;JPY;Habitation
09/02/2022;-749.71;JPY;Communication
30/06/2022;-212.50;EUR;Enfants
18/01/2023;-386.76;USD;Sante
08/03/2022;-979.51;JPY;Habitation
19/12/2022;-238.48;JPY;Loisir
26/08/2022;-850.67;USD;Habitation
16/12/2022;-634.40;USD;Sante
26/02/2022;-854.99;EUR;Enfants
10/10/2022;-932.57;JPY;Assurance
11/07/2022;-864.98;USD;Habitation
11/01/2022;-969.33;EUR;Enfants
23/12/2022;8415.38;JPY;Aide
31/08/2022;-717.49;USD;Communication
29/04/2022;-858.16;JPY;Enfants
08/05/2022;9585.06;EUR;Cadeau
16/01/2023;-547.47;JPY;Alimentation
22/10/2022;-218.82;JPY;Communication
29/12/2022;-383.05;USD;Sante
03/05/2022;-104.37;USD;Habitation
05/02/2023;-557.60;EUR;Transport
08/09/2022;-928.12;JPY;Enfants
28/01/2022;-907.38;EUR;Enfants
09/05/2022;-857.25;JPY;Habitation
01/06/2022;-933.73;JPY;Sante
11/01/2023;-200.24;USD;Loisir
25/03/2022;-370.04;USD;Enfants
29/05/2022;-480.79;USD;Alimentation
20/11/2022;-447.99;EUR;Habitation
06/02/2023;-117.21;JPY;Sante
02/07/2022;-363.76;JPY;Transport
12/01/2022;-710.76;USD;Habitation
17/06/2022;4722.64;USD;Salaire
17/10/2022;-551.49;USD;Habitation
11/12/2022;-216.82;USD;Communication
17/01/2023;-931.41;EUR;Sante
23/11/2022;-315.66;JPY;Habitation
15/12/2022;-489.41;EUR;Alimentation
26/09/2022;-901.95;EUR;Alimentation
08/05/2022;-820.10;JPY;Assurance
21/06/2022;-709.23;EUR;Enfants
02/04/2022;-739.57;EUR;Habitation
10/02/2022;-525.25;EUR;Assurance
05/02/2022;-491.53;JPY;Assurance
28/03/2022;-493.43;EUR;Communication
21/01/2023;-211.65;USD;Enfants
10/02/2022;-75.74;EUR;Alimentation
01/02/2022;-69.50;EUR;Loisir
10/02/2022;1942.23;USD;Salaire
20/02/2022;-741.26;EUR;Assurance
06/12/2022;-926.74;JPY;Loisir
18/01/2023;-395.97;JPY;Enfants
04/01/2022;-239.75;USD;Transport
09/01/2022;-335.58;EUR;Communication
08/01/2022;-337.33;JPY;Assurance
06/01/2022;-103.70;EUR;Communication
19/03/2022;-97.26;USD;Loisir
12/03/2022;-169.71;EUR;Assurance
10/10/2022;-355.49;EUR;Communication
24/12/2022;7641.32;EUR;Aide
23/11/2022;6258.58;USD;Cadeau
18/07/2022;-188.36;JPY;Sante
06/12/2022;-330.81;EUR;Assurance
15/01/2023;-656.56;EUR;Enfants
21/12/2022;-313.84;EUR;Loisir
03/10/2022;-7.64;EUR;Alimentation
14/04/2022;-59.19;USD;Communication
21/08/2022;-541.74;JPY;Communication
13/02/2023;-237.24;USD;Habitation
25/05/2022;-164.65;USD;Alimentation
25/03/2022;-565.21;EUR;Assurance
16/07/2022;-390.21;USD;Transport
15/07/2022;9523.61;JPY;Primes
11/11/2022;7634.77;USD;Cadeau
04/06/2022;8573.75;USD;Cadeau
13/09/2022;-730.14;USD;Communication
26/07/2022;-621.72;EUR;Assurance
12/10/2022;-851.73;USD;Sante
12/03/2022;-132.33;USD;Habitation
13/01/2022;-311.58;EUR;Enfants
01/09/2022;-509.49;USD;Loisir
24/05/2022;-980.41;USD;Transport
05/11/2022;-881.97;JPY;Loisir
19/12/2022;-751.79;JPY;Assurance
12/01/2023;-113.40;EUR;Loisir
